content,label
Đóng gói sản phẩm rất đẹp và chắc chắn 😘😘,1
Đường khâu k đc chắc chắn,2
Mặc áo trắng vào đúng là 😂 lộ eo bánh mì,1
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
Quá xá là đẹp,1
Sữa tắm mùi thơm dịu nhẹ,1
Vải mịn đẹp,1
Rất tiếc là mình không mua được lúc giảm giá,0
Chất lượng tương đối,0
"Áo đệm mỏng mặc rất thoải mái, mềm, ngực nhỏ vẫn lên from đẹp",1
Vải rất đẹp,1
DỊCH VỤ Tốt,1
Thời gian giao hàng cũng rất nhanh,1
Cảm mơn shop đã tặng quà nữa chứ,1
2 màu khác nhau v,2
"Giao hàng đúng hẹn, 2 ngày là có",0
"Rất đẹp và rẻ, sẽ ủng hộ",1
Đầm đẹp,1
"Chất vải áo tạm ổn, mỏng hơn áo màu đen, thích hợp mặc vào ngày thu",0
"Váy rất xinh, rất dễ mặc, ốm như mình 37kg 1m54 vẫn mặc dc nhaa",1
máo mặc hơi ngứa còn lại mẫu thì ổn,1
Mua lúc sale 55k mà công nhận k phải sale là xấu đâu nha,1
Rất đáng tiền Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
Hàng đẹp và rẻ nên mua,1
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,1
Sp giống ảnh Đóng gói sản phẩm rất đẹp và chắc chắn,1
Hãy tránh xa những ng bán hàng k có tâm ni ra đi,2
Rất đáng tiền Thời gian giao hàng rất nhanh,1
Đã note rất rõ ràng là đen đỏ hoặc rằn ri mà vẫn không giao đúng hàng,2
Dở,2
vải hơi cứng,2
"Vải áo dày, đẹp giống hình nhưng hơi cứng, mặc chưa được thoải mái lắm",2
Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời VÁY RẤT ĐẸP CHUẨN FORM DÁNG,1
Áo đẹp lắm nhé,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Hàng đẹp nhưng giao hàng lâu quá,0
Thấy đẹp cẩn thận nhưng chưa thử ^^,0
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tốt Nhưng gửi nhầm mầu,1
San pham y hinh,0
Phải có 10 sao là cho shop luôn rồi ❤️❤️❤️,1
Chất tạm dk Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Đặt bên shop luôn hài lòng, cảm ơn shop",1
Mình sẽ ủng hộ dài,1
Mua áo tại shop lần thứ 2 rồi và mình cực ưng luôn,1
Ưng lắmm luông á.,1
Đường may tỉ mỉ,1
Uống cũng không khó chịu như thuốc khác,1
Mình rất hài lòng về chất liệu,1
Chất lượng oke ạ,0
Shop nào làm việc cũng hiệu suất như shop có phải tốt hơn k,1
Shop phục vụ tạm được Shop phục vụ tạm được Thời gian giao hàng rất nhanh Chất lượng sản phẩm tạm được,0
Không bị khô da,1
Mặc rất thích,1
Tuyệt vời,1
Sợ sơ hở xíu sẽ bị lộ áo ngực bên trong,2
"Đóng gói sản phẩm cực kỳ chắc chắn, thời gian giao hàng nhanh, date 06/2018",1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
"sp đc đóng gói rất cẩn thận và thời gian giao hàng rất nhanh,sp có mùi rất dễ chịu,ns chung rất hài lòng và sẽ tiếp tục ủng hộ shop",1
Chất rất tốt,1
Áo rách hicc Nhưng nếu ko rách thì cx ổn Đóng gói sản phẩm rất đẹp và chắc chắn,2
Áo khá tốt,1
"Đóng gói sản phẩm rất đẹp và chắc chắn, giao hàng nhanh",1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Áo quá dài và rộng, lầm khi trọn cỡ L",2
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn nhưng vải hơi dày,1
"áo free size nên rộng, mình 49 kg mà mặc vô rộng lắm luôn",1
Đóng gói sản phẩm quá kém,2
Giày rất to và thô,2
K vừa ý,2
Y hình 😍,1
"Hàng đẹp , chất lượng, đóng gói hơi sơ sài",1
Hàng đẹp,1
Sai màu nhưng vải ok,0
"Có mỗi tiền shipping là hơi mắc, cỡ 30% giá bàn rồi :(",2
"Sp như hình, form nhỏ nên tốt nhất đặt hơn 1 sz",0
charm ko đúng trên ảnh. charm shop chọn có cái đẹp cái xấu nhưng nhìn chung khác ảnh,2
M 62kg mà mặc váy nhìn rất gọn người,1
Mà đánh giá 5 🌟 đơn tiếp theo giảm 5k k shop hihi,1
Chất lượng sản phẩm tuyệt vời.se ủng hộ shop hat nhiều,1
Tai thỏ hơi khó bóp nhưng rồi cũng quen,0
"Áo đẹp , sp tốt",1
Date thì mới,1
Ship xần chú ý xem mầu trc khi giao,2
Tiếp tục ủng hộ shop,1
Cháu tôi rất thích,1
Không bằng các mẫu khác của shop dù bằng giá,2
Chị e nên mua để bận nhà siêu thích,1
Mùi không thơm lắm như lúc trước mình mua,2
Vãi đẹp,1
Vải ok mà chữ easy in sấu kinh,0
Thời gian giao hàng rất nhanh,1
Sỉze Hơi bé chút,0
"Vải mỏng, mặc đc lần vải mục rách",2
Order nhầm size nên hơi chật 😂 order hơi lâu,2
"Chủ shop rep tin nhắn nhiệt tình, mình mua hàng mà chỉ sợ rộng, ai ngờ vừa như in",1
Thời gian giao hàg chậm wa,2
Có túi bubble super xịn:)) Bao bì còn nguyên không bị rách thủng,1
"Màu chuẩn, đẹp",1
"Chất lượng sản phẩm tuyệt vời, chất vải thích cực",1
Chưa thử nhưng sờ chất đẹp là đã ưng rồi❤️,1
Sản phẩm giao lỗi,2
Sờ dại dại,2
"cặp rất đẹp, shop tư vấn nhiệt tình",1
Sản phẩm chắc chắn,1
"nhưng bị rách , vải này chắc giặt sẽ bị giản , hình in trên áo không giống hình mẫu mặc cho lắm ( màu )",2
màu ở ngoài k đẹp như trong ảnh. còn về form thì khỏi bàn... quá tuyệt luôn ạ,1
"Ngăn vên trong rộng, lên form túi rất chuẩn",1
"Chất lượng sản phẩm tuyệt vời, hàng rất tốt, tivi siêu nét,đóng gói cẩn thận,bố mẹ mình rất vui khi nhận được quà,vận chuyển nhanh, chủ shop nhiệt tình vui tính quá, sẽ tiếp tục ủng hộ shop",1
Mặc vừa lắm ạ,1
"Chất lượng sản phẩm tuyệt vời, đáng tiền ạ, nhg khuyên các bạn ko nên đặt đỏ đô ạ, lúc giặt thì sẽ ra màu đó ạ, màu đỏ đô cũng là đỏ đậm chứ ko tươi nhé.Vải đẹp ạ Vẫn cho shop 5 sao hihi",1
"Ao Thun rất đẹp , dày dan , mau cung đẹp va lạ nua , nhìn ở ngoai đẹp hon trong hình luon moi nguoi , noi chung la rẻ mà đẹp , con chủ shop thi rất nhiệt tinh tu van chu dao cho khách hang minh rất thích , Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn",1
Mua 3 bộ sz l mà 1 bộ sz m cắt mác dán sz l,2
"Cúc lỏng, bấm không vào",1
Như mớ rơm,2
Giao hàng nhanh,1
Size 37 nhưng hơi rộng,2
Vải đẹp lắm ạ,1
Cảm ơn shop đã giải cứu cơn sợ gián của em :((((,1
Nói chung nhận định ban đầu là tốt,1
Tất đẹp nhưng thái độ của Ship quá chán,2
"Đóng gói sản phẩm đẹp và chắc chắn Thời gian giao hàng nhanh. dùng sau khi rửa mặt da bị đỏ ở hai bên má, hơi rát",0
So chất lượng với giá tiền thì giá như vậy là rẻ,0
Minh mua tiếp,0
Đồ đẹp giống hình vải vừa phải ko dày cũng ko mỏng mặc ở nhà rất thích,1
Chất lượng sản phẩm tuyệt vời,1
Nói tóm lại sản phẩm này quá đắt so với chất lượng,2
"Đặt màu xanh shop gửi màu đen, dây sạc buộc bằng chun k phải dây thép. kiểu k đc nguyên đai nguyên kiện lắm",2
Chất lượng sản phẩm rất kém Rất không đáng tiền,2
Tuyệt vời lắm,1
Nhưng bạn giao hàng ko đúng mẫu,2
Áo vải đẹp lắmm nhaa..,1
Chỉ thừa còn nhiều,0
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền,1
Hàng ok,0
"Sản phẩm đúng như hình, đường may chắc chắn",1
Tuy nhiên áo bị lệch vạt,2
đẹp,1
Giao hàng nhanh chóng,1
Màu chăn khác màu gối nhưng gối thì cute lắm:)) Bên ngoài y hình luôn:))) Tuy giao hơi lâu so với bt nhưng vì chó qá đy nên vẫn cho 5 sao:)))),1
Nói chung là tổng thể thì ok r,1
"Hành nguyên tem nhưng sao lắc lắc cứ cảm thấy ít ít , đc khoảng 2/3 chai ý",0
Áo may lỗi và xấu,2
Giống hình,2
Sản phẩm đẹp tuy nhiên áo hơi mỏng,0
Chất lượng sản phẩm tuyệt vời,1
Dù mình chỉ có 1m50,0
Chất vải màu kẻ k thích bằg màu đen và trắng,2
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,1
Nt thì ko thèm trả lời mặc dù ko onl,2
Ng bán hãm lìn nhất từng gặp,2
"Túi cứng cáp, đẹp",1
"Áo sọc xanh lá : Chất thun ok, màu đẹp",1
San pham ổn,1
Đóng gói kém,2
Chất lượng sản phẩm tuyệt vời,1
"Hàng đẹp như hình, nhưng chất jean hơi mỏng và có mùi khó chịu một chút",0
"Mình ko yêu cầu trả hàng hoàn tiền nữa , mình mong shop bán hàng nên có tâm một chút , cám ơn",1
Ưng hết nấc,1
"Như đã hứa, e trả feedback cho shop sau 15 ngày ạ. em hay thêm đá nữa cơ. giảm 3kg rồi shop ak",0
Rất đáng tiền,1
Dep,1
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền,1
"Chất lượng sản phẩm tuyệt vời, áo mềm thoải mái, rất ok",1
Sẽ tt ủng hộ shop,1
"Hàng mỏng, vải bt, nói chung là tiền nào của í",0
Áo này mặc ko vừa,2
Màu da hơi tối,0
Túi quần bị rách,2
"Đóng gói ok, chất lượng tương đương với giá thành",1
App dùng chưa ổn lắm,2
Giao lộn sz,2
Nhưng với giá chỉ 55k như vậy thì là khá ok ạ (mình áp thêm code giảm giá),0
"Chủ shop thân thiện, váy đẹp",1
Tiền nào của đấy thôi,0
Đừng mua hàng shop này,2
Không tốt,2
Quần đẹp.vải dày.đáng tiền,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền váy đẹp lắm ạ 😍,1
Quần bên trong bị rách to,2
Áo của Shop đẹp lắm,1
Vãi Sấu,2
"Giao nhanh, chất lượng ok, nơi tin cậy để đặt hàng",1
Rất đáng tiền,1
Chất lượng sản phẩm tuyệt vời Rất đáng tiền,1
"Áo đẹp, giống hình",1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Đáng đồng tiền Đóng gói sản phẩm chắc chắn,1
Sẽ ủng hộ tiếp,1
"Chất lượng giấy xấu, mỏng",2
"Tư vấn nhiệt tình kinh khủng khiếp, áo đẹp lắm ạ có điều chỉ dư hơi nhiều",1
Hàng giao nhanh và sp giống hình chất lượng ok,1
mong lần sau shop tv nhiệt tình hơn,2
Chất lượng sản phẩm bt,0
"Áo vải mỏng mặc vào rất đẹp, giá nv là quá oke :3 cho ngàn sao lun",1
Áo đẹp,1
IOS ko sẵn app như với android,2
"Sản phẩm rất đẹp, chất lw tuyệt vời ak, giao hàng rất nhanh",1
Chất vải dày dặn,1
Chat luong kem khan mong dung la lua dao mua mot lan ko co lan 2,2
"Shop phục vụ rất tốt, xứng đáng là shop yêu thích",1
"Màu đỏ trên giày là sơn hay gì, nó dính lên",2
Chất lượng sản phẩm tương đối ok vs tầm tiền,0
"Vải đẹp lắm lắm, đường may cẩn thận, mặc vào siêu thích luôn",1
Giá rẻ mà chất lượng ok lem,1
Áo đẹp chủ shop đáng yêu :3,1
"vãi đẹp, áo như hình, Chất lượng sản phẩm tuyệt vời",1
Tui dep lam ạ rat ung bung dong goi ok lun Thời gian giao hàng rất nhanh Rất đáng tiền,1
Shop phục vụ rất kém.áo ko đẹp như hình,2
Tệ,2
Shop phục vụ tốt😒😒😒 Đóng gói sản phẩm tạm được,0
"Mình đã ib nhờ rõ như vậy rồi mà shop vẫn order nhầm cho mình , ib hỏi thì shop k rep Shop phục vụ kém",2
Chờ hàng mãi tới 4 ngày mới có khi nhận được hàng rồi thì hàng khôg giống hình mình đặt đến khi đổi trả thì chờ xác nhận các kiểu rồi phải làm theo hướng dẫn tự đóng hàng đi trả lại rất là rắc rối,2
"Áo đẹp , mỗi tội shop gói sơ xài quá",0
K như mình mong muốn,2
Mặc dù thời gian giao hàng hơi lâu 1 chút,2
Hàng chất lượng,1
Bộ đỏ ok bộ xám đường may quá xấu mà có những lỗ to gần như ngón tay ít sát đường áy của quần ..cảm giác chất vải 2 màu khác nhau .,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Nhưng áo đúng form và size body mình,1
Sản phẩm rất ưng ý Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,1
• k có móc treo như trên ảnh quảng cáo sp của shop 😕 hơi buồn,2
Ai ngờ áo rộng thùng thình,1
Chất vải ổn,1
chất đẹp giao hàng nhanh đóng gói sản phẩm,1
Sp phù hợp với giá tiền,0
Hàng chính hãng nhưng nghe cũng bình thường giống như loại pistom 2,2
Chất lượng sản phẩm bình thường,0
Áo đẹp rộng nhưng tay ngắn quá,2
Báo shop lấy màu xanh thiên thanh mà shop gửi màu vàng,2
Khá thất vọng,2
Tuy nhiên áo giá xinh và với giá đó là cực oke ^^,1
"Chất liệu mềm mại, giá quá ổn so với chất lượng.mua rẻ hơn ở chợ mà lại thoải mái",1
Màu ổn,0
Chất ok shop ạ mk tin tg shop,1
Mình nhận được sản phẩm rồi nhé nố chung la cũng đượt,1
Sản phẩm hơi lỗi một chút,2
Bi loi nh,2
"Đèn quá là ok luôn, đặc biệt shop còn rất nhiệt tình, còn hàng thì gói kĩ lắm, ko lo bik bể kkkkk",1
Đóng gói sản phẩm rất đẹp và chắc chắn Form đẹp nhưng vải hơi cứng,0
"mền giao sai màu Đóng gói sản phẩm tốt, Chất lượng sản phẩm tạm được",0
"dùng 1 times đánh giá tiếp), đóng gói sản phẩm rất đẹp và chắc chắn, rất đáng tiền, thời gian giao hàng rất nhanh, gấm dẹp hơn ren, giao đúng size + màu, Shop phục vụ rất tốt, mọi người ủng hộ Shop này nhé",1
Vải rất đẹp 😘,1
"Áo giống y hình, chất mặc mát, giao hàng siêu nhanh, sẽ còn ủng hộ shop ạ ❤️",1
"So với chai simply 1L đang dùng thì đậm hơn, ko biết hàng thật ko nữa",2
Áo mới nhận đã bị rách như vầy,2
M 1m6 55kg mông 99 mặc size M vừa y,1
"đọc feedback thấy shop hay giao thiếu số lg nhưng nghĩ chẳng may thôi nên vẫn đặt, cuối cùng đặt 15 shop giao có 14. hơi thất vọng xíu nhưng vì shop nhiệt tình xin lỗi nên rate 4*",1
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tuyệt vời Áo dày lắm luôn ý shop ❤️,1
Rất đáng tiền,1
"Đây là lần đầu tiên mua đồ trên mạng cảm thấy vô cùng hài lòng, giao hàng nhanh, chất lượng aó tốt và chưa kể có cả 1 bức tâm thư do chị chủ shop tự viết",1
Thanks Shop,1
Mua về chả muốn dùng,2
bộ này giá rẻ mà chất đẹp quá,1
Siêu thanh lịch,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Rất ưngggg,1
Chất liệu so với giá tiền thì hơi mắc,2
Shop tư vấn sản phẩm kém,2
Kém chất lượng,2
"Quần dành cho b nào béo tí chứ mình size S rồi mà vẫn rộng dã man (mình 1m55, 43kg)",2
"Vải đẹp, đường may cẩn thận",1
"Chất lượng ổn với giá, ít bọt.",1
"Màu không tươi như hình, giặt bị phai, xấu",2
Áo k ôm như giới thiệu,2
Shop tư vấn nhiệt tình,1
Đồ rẻ mà vải đẹp....đáng tiền mua ... :*,1
"Hàng đẹp, chắc chắn, form khuôn ngực đúc đẹp",1
Nón đẹp lắmmm,1
Chất lượng vải rất tốt,1
Nói chung ổn so vs giad,0
Áo tuyệt đẹp shop ạ,1
Vải đẹp,1
Đẹp ih hình,1
Chân tô nên mặc quần hơi bó tuy nhiên chất co giãn tốt nên chấp nhận được,0
"Chán,thời gian giao hàng chậm",2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,1
